,smiles,cone_angle
497,CC(C)c1nc(CN2CCC3(CCC(=O)N([C@H](C)C(=O)[O-])C3)CC2)no1,0.7481296583333333
498,CCCCc1ccc(CN(CC(=O)[O-])C(=O)c2ccc3c(c2)C[C@@](C)(Cc2ccc(Cl)c(F)c2)O3)cc1,0.520909908
499,COCCN(C)C(=O)CC(C)(C(=O)[O-])c1ccccc1,0.6404332716666666
500,Cc1cc(Cl)cc(-c2cc(C(=O)[O-])ccc2F)c1,0.6346810505555556
501,CCC(C(=O)[O-])N(C)C(=O)CSCc1csc(C)n1,0.7187168077777778
502,C[C@H](OC(=O)[C@H](O)[C@@H](O)C(=O)OC1=CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4C2(CCN3C)C1O5)C(=O)[O-],0.5534269036666667
503,CCOCCNC(=O)C1CN(c2cc(C)c3c(=O)c(C(=O)[O-])cn(-c4nc(-c5ccccn5)cs4)c3n2)C1,0.6520024433333333
504,N#C/C(=C\c1sc(-c2ccc(N3c4ccccc4C4=CC=CCC43)cc2)c(Br)c1Br)C(=O)[O-],0.5884983761111111
505,Cc1ccccc1C(C)NC(=O)NCC(C)(O)C(=O)[O-],0.6352901522222223
507,CSC[C@H](NC(=O)COc1cc2c(c3oc(=O)cc(-c4ccccc4)c13)CCC(C)(C)O2)C(=O)[O-],0.7817451183333333
520,Cc1ccc(C)c2c1C(=O)N(CCC(O)C(=O)[O-])C2=O,0.7101916722222222
508,C/C=C/CC(NC(=O)C1CC1c1ccc2c(c1)OCCO2)C(=O)[O-],0.8263674877777777
509,CCC(CC)N(CC(C)C)C1CC(C)CCC1C(=O)[O-],0.845617041111111
510,CCC(C)(Cn1nnnc1C(F)F)C(=O)[O-],0.8478128822222222
511,CSCC[C@H](NC(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](CS(C)(=O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)[O-])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.9065019472222223
512,CCC1(CC)CCN(C(=O)CC(CC)(CC)C(=O)[O-])CC1,0.6415278827777777
513,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)[O-])n(C)c3c-2c(Cl)ccc13,0.7558762483333333
514,COc1ccc(C(=C2[C@H]3C=C[C@H]2[C@H]2C(=O)N(c4ccc(Cl)c(C(=O)[O-])c4)C(=O)[C@@H]32)c2ccc(OC)cc2)cc1,0.6914271988888889
515,CCN(CC(=O)[O-])C(=O)c1ccc(Br)nc1,0.5656245144444445
516,Cc1c(C)c(-c2cccc(COc3ccc4c(c3)OC[C@H]4CC(=O)[O-])c2)c(C)c(C)c1OC1CCS(=O)(=O)CC1,0.7918207716666666
517,CCN(C(=O)[C@H]1CCN(C(=O)c2ccc(CCC(C)(C)C(=O)[O-])cc2)c2ccncc21)c1ccc(Cl)cc1,0.6581524411111112
518,O=C([O-])CCCCCOCc1ccccc1Cl,0.5492366212222223
519,C[C@@H](Oc1cc(Cl)c(Br)cc1Cl)C(=O)[O-],0.9589929894444444
551,COc1ccc(C(=O)[O-])c(N(C)Cc2ccc(C)o2)c1,0.5804126483333334
552,O=C1Nc2ccc(C(=O)[O-])cc2/C1=C\c1ccc(-c2cccc(C(=O)NCCN3CCCC3)c2)o1,0.6337155911111111
553,CC(/C=C/CC1C(=O)CCC1CC(=O)[O-])O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.5283994845555556
554,CC(C)C1=C2C3CCC4C5(C)CCC(OC(O)CC(C)(C)C(=O)[O-])C(C)(C)C5CCC4(C)C3(C)CCC2(C(O)CN(CCN(C)C)Cc2ccc(Cl)cc2)CC1=O,1.2326928427777777
586,CC(CCCc1ccccc1)C(=O)[O-],0.5056872209444444
587,O=C([O-])/C(=C/Cl)c1ccsc1,0.750169261111111
588,CC(CC1CCCCC1)C(=O)NC(C(=O)[O-])C1CCCOC1,0.600150445
589,CC1C(C(=O)[O-])CCN1c1nnc(C(F)(F)F)s1,0.6214838772222222
590,CCc1nc(C2CC2)c(C(=O)[O-])n1Cc1c2ccocc-2c(Br)c1-c1ccccc1C(=O)OC(C)(C)C,0.9677224838888888
591,CC(Cl)C(=O)c1cc(O)cc(C(O)C(=O)[O-])c1,0.7701606827777777
592,O=C([O-])CCCCn1c(C2CC2)nc2ccccc21,0.7808100222222223
593,N#CCC1Cc2ccccc2C(SCC(=O)[O-])=N1,0.7802662555555555
594,N#CCCCCCC(C(=O)[O-])c1ccc(-c2ccccc2)cc1,0.7481010994444445
595,COc1ccc(F)c(-c2ccc(COc3cccc([C@H](CC(=O)[O-])C4CC4)c3)cc2C2CCCCC2(C)C)c1,0.48788822988888886
596,CC/C(=C\CCC=O)C(=O)[O-],0.6762410094444444
597,CCc1c(CCC(=O)NCC(=O)[O-])ccc(-c2noc(-c3cc(C)nc(N(CC)CC)c3)n2)c1C,1.1364737805555556
598,COc1cccc(OC)c1-c1cccc(C(=O)[O-])c1F,0.5909272583333334
599,O=C(Cn1cc(C(=O)[O-])nn1)NC(=O)NC1CCCCC1,0.5795119594444444
600,Cc1ncsc1CCN(C)[C@@H](C(=O)[O-])c1c(F)cccc1Cl,0.7182758155555556
601,O=C([O-])c1cn(Cc2cccc(OC(F)(F)F)c2)c2c(F)ccc(F)c2c1=O,0.7193965566666667
602,CCCCC(=O)NC1(C(=O)[O-])CC(OCC)C1(C)C,0.73103688
603,Cc1nc2cc3nn2c(c1[C@H](OC(C)(C)C)C(=O)[O-])-c1ccc2c(c1Cl)N(CCCCCCOc1ccccc1-c1cccc-3c1)CCO2,0.8063300105555555
604,CCC[C@H](C(=O)[O-])C(CC(C)C)C(=O)N1CCCC(O)(c2ccc(F)cc2)C1,0.9500461322222222
605,CC(C)C(C)(CC(=O)N(C)CCO)C(=O)[O-],0.6596214861111112
606,Cc1cccc2c1[C@@H](C)C[C@@H]2CC(=O)[O-],0.5070737943888889
607,C=CCN1C[C@@]2(C(=O)[O-])CN(Cc3cnn(C)c3C3CC3)C[C@H]2C1=O,0.6802516133333334
608,CCCCCOc1ccc([N+](=O)[O-])cc1/C=C/C(=O)[O-],0.5411057301111111
609,CC1CCCN(c2nnccc2C#N)C1C(=O)[O-],0.76523515
610,CC(C)N1CCN(C(=O)NC(CC(=O)[O-])C(C)(C)C)CC1,0.719897815
611,C=CCN(C(=O)C1N([C@@H](CO)C(C)C)C(=O)[C@@H]2[C@@H](C(=O)[O-])[C@@]3(CC)CCC12O3)c1ccc(N(CC)CC)cc1,0.6990329522222223
612,CC(C)(C)CC(CO)OC(CO)OC(C)(C)CC(C)(C)C(CO)OC(COC(=O)CCCC(=O)[O-])OC(C)(C)C,0.5710414011111111
585,Cc1ccc(CC(=O)[O-])cc1OCCl,0.685626623888889
613,N#CCc1nc2cccc(CC(=O)[O-])c2o1,0.7069793883333333
584,CC(C)(C)OC(=O)NC1CC1c1cccc(CC(=O)[O-])c1,0.5153073642222222
582,Cc1cc2c(c(CC(C)C(=O)[O-])c1C)NC(=O)C2,0.6249210822222222
555,CC(c1cccc(OC(F)F)c1)N1C[C@@H](C)[C@H](C(=O)[O-])C1,0.6888916527777778
556,Cc1ccc(-n2ccc(=O)c(C(=O)[O-])n2)cc1Br,0.5950771766666667
557,O=C([O-])C1CCCC[C@H]1C(=O)N[C@@H]1CCCc2ccccc21,0.6481990577777778
558,C=C1C(NC(C)=O)[S@](=O)[C@@H]2[C@H](c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.9380391916666667
559,CC1(C)CCC(C)(C)c2cc(COc3ccc(C(CC(=O)[O-])c4ccc(F)cc4F)cc3)ccc21,0.6481746266666667
560,Cn1nccc1CN1CCCCC1(C)C(=O)[O-],0.6479366538888889
561,CCCCN(c1ccc(C)cc1C(=O)[O-])S(C)(=O)=O,0.7166199672222221
562,C=CCCCN(C)c1cccc(C(=O)[O-])n1,0.6422340655555555
563,CCCCCCCCC(C(=O)[O-])N(c1ccc(C(C)=O)cc1)c1cncc2nncn12,0.6952435405555556
564,O=C([O-])c1ccc(OCC(=O)N2CCCCCCC2)cc1,0.6329565494444445
565,CSC1CCCCC1NC(=O)N(CC(=O)[O-])C1CC1,0.9542400511111111
566,O=C(Cn1ccc2ccc(Cl)cc21)NC(C(=O)[O-])C1CC1,0.8980913833333334
567,CNC(=O)C(CC(=O)[O-])S/C=N/N=C/c1ccc2c(c1)CCC2,0.46936647838888895
568,CN(C(=O)NCC1CC1(C)C)C(C)(C)C(=O)[O-],0.628810823888889
569,CC(=O)O[C@@H]1[C@H](C)O[C@H](OC(=O)[C@@]23CCC(C)(C)C[C@@H]2C2=CCC4[C@]5(C)CC[C@@H](O[C@H]6O[C@@H](C(=O)[O-])[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)[C@](C)(C=O)C5CC[C@]4(C)[C@@]2(C)CC3)[C@@H](O[C@H]2O[C@H](C)[C@@H](O[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1.1950196155555555
570,Cc1ccc(OCC(=O)NCCNC(=O)c2ccccc2C(=O)[O-])cc1,0.8633292061111111
571,COc1cccc(C=CC(=O)[O-])c1OCCOc1cc(C)ccc1C(C)(C)C,0.7318734672222221
572,C#C[C@@]1(O)CC[C@]2(C)[C@H]3C[C@H](O)[C@]4(C)C(C(C)CCC(=O)[O-])CC[C@H]4[C@@H]3[C@H](O)C[C@@H]2C1,0.4585861205555556
